,date,agenda,speechnumber,speaker,party,party.facts.id,chair,terms,parliament,iso3country,speech_id,sentence_nr,sentences,vader_neg,vader_neu,vader_pos,vader_compound,txtblob_polarity,txtblob_subjectivity,flair,speech_id.1,ners,entities,ORG,NORP,GPE,PERSON,PM,BJ,TM,BJ_PM,TM_PM,month_year,TM_BJ_01
862,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,367,Richard Graham,Con,1567,False,138,UK-HouseOfCommons,GBR,20180904000367,1,"As well as highlighting European Commission concerns over our trade and customs proposals, Michel Barnier made it clear in the meeting with the Exiting the European Union Committee yesterday that he also welcomed much of what was in the White Paper, and he emphasised above all that his mission, like that of the Secretary of State, is to achieve a deal.",0.0,0.854,0.146,0.8225,0.05,0.113888888888889,0.9978,20180904000367,"['ORG', 'PERSON', 'WORK_OF_ART', 'DATE', 'ORG']","['European Commission', 'Michel Barnier', 'the Exiting the European Union Committee', 'yesterday', 'State']",True,False,False,True,0,0,0,0,0,2018-09,
863,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,367,Richard Graham,Con,1567,False,138,UK-HouseOfCommons,GBR,20180904000367,2,"Given the uncertainties of the world in which we live, surely that is even more important than ever.",0.107,0.67,0.223,0.3804,0.384090909090909,0.722222222222222,0.997,20180904000367,[],[],False,False,False,False,0,0,0,0,0,2018-09,
864,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,367,Richard Graham,Con,1567,False,138,UK-HouseOfCommons,GBR,20180904000367,3,"Since the shadow Minister is so determined to avoid a no deal, a position which many of us would share, does my right Friend share my belief that it is astonishing that the Labour party has not come out more fully in support of the Government's attempts to achieve a successful end to the negotiations with the EU?",0.066,0.647,0.288,0.9413,0.507142857142857,0.697142857142857,-0.9861,20180904000367,"['ORG', 'ORG']","['the Labour party', 'EU']",True,False,False,False,0,0,0,0,0,2018-09,
865,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,368,Dominic Raab,Con,1567,False,106,UK-HouseOfCommons,GBR,20180904000368,1,My Friend is absolutely right.,0.0,0.556,0.444,0.4939,0.285714285714286,0.535714285714286,0.9994,20180904000368,[],[],False,False,False,False,0,0,0,0,0,2018-09,
866,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,368,Dominic Raab,Con,1567,False,106,UK-HouseOfCommons,GBR,20180904000368,2,"In fairness, it is not just that the Labour party has not come out in support of our proposals; it has not come out in support of any proposals.",0.0,0.762,0.238,0.7964,0.0,0.0,-0.9992,20180904000368,['ORG'],['the Labour party'],True,False,False,False,0,0,0,0,0,2018-09,
867,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,368,Dominic Raab,Con,1567,False,106,UK-HouseOfCommons,GBR,20180904000368,3,It is sitting on the fence trying to work out which way the wind is blowing.,0.0,1.0,0.0,0.0,0.0,0.0,-0.9999,20180904000368,[],[],False,False,False,False,0,0,0,0,0,2018-09,
868,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,368,Dominic Raab,Con,1567,False,106,UK-HouseOfCommons,GBR,20180904000368,4,"As for Michel Barnier's comments, on Friday he publicly reported good progress on the outstanding separation issues.",0.0,0.591,0.409,0.8658,0.4,0.513888888888889,0.964,20180904000368,"['PERSON', 'DATE']","[""""Michel Barnier's"""", 'Friday']",False,False,False,True,0,0,0,0,0,2018-09,
869,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,368,Dominic Raab,Con,1567,False,106,UK-HouseOfCommons,GBR,20180904000368,5,"On law enforcement co-operation, he said thatâ€œwe now have the elements to build a close and effective relationship between the European Union and the United Kingdomâ€.",0.0,0.796,0.204,0.7096,0.3,0.4,0.9825,20180904000368,"['ORG', 'ORG', 'GPE']","['thatâ€œwe', 'the European Union', 'the United Kingdomâ€\x9d.']",True,False,True,False,0,0,0,0,0,2018-09,
870,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,368,Dominic Raab,Con,1567,False,106,UK-HouseOfCommons,GBR,20180904000368,6,"On external security, he describedâ€œa large convergence of views on... future cooperationâ€.",0.0,0.821,0.179,0.34,0.0714285714285714,0.217857142857143,-0.6303,20180904000368,[],[],False,False,False,False,0,0,0,0,0,2018-09,
871,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,370,Dominic Raab,Con,1567,False,95,UK-HouseOfCommons,GBR,20180904000370,1,We are absolutely clear that we want to ensure that we get a good deal for all quarters of the UK.,0.0,0.623,0.377,0.8268,0.4,0.491666666666667,0.9922,20180904000370,"['CARDINAL', 'GPE']","['all quarters', 'UK']",False,False,True,False,0,0,0,0,0,2018-09,
872,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,370,Dominic Raab,Con,1567,False,95,UK-HouseOfCommons,GBR,20180904000370,2,"I have been clear, and was again today, that a no deal scenario certainly has risks, which is why it is not our preferred outcome.",0.152,0.671,0.177,0.1779,0.157142857142857,0.477380952380952,-0.8847,20180904000370,['DATE'],['today'],False,False,False,False,0,0,0,0,0,2018-09,
873,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,370,Dominic Raab,Con,1567,False,95,UK-HouseOfCommons,GBR,20180904000370,3,"Our overriding priority is a good deal for the UK and the EU, but we need to be prepared for all eventualities and to be able to manage the short-term disruption.",0.094,0.781,0.124,0.0129,0.6,0.6125,-0.527,20180904000370,"['GPE', 'ORG']","['UK', 'EU']",True,False,True,False,0,0,0,0,0,2018-09,
874,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,370,Dominic Raab,Con,1567,False,95,UK-HouseOfCommons,GBR,20180904000370,4,"Irrespective of the outcome of the negotiations, I am confident that Britain can go from strength to strength.",0.0,0.593,0.407,0.8625,0.5,0.833333333333333,0.9988,20180904000370,['GPE'],['Britain'],False,False,True,False,0,0,0,0,0,2018-09,
875,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,371,Bob Neill,Con,1567,False,93,UK-HouseOfCommons,GBR,20180904000371,1,Eighty per cent.,0.0,1.0,0.0,0.0,0.0,0.0,0.9161,20180904000371,['MONEY'],['Eighty per cent'],False,False,False,False,0,0,0,0,0,2018-09,
876,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,371,Bob Neill,Con,1567,False,93,UK-HouseOfCommons,GBR,20180904000371,2,of the UK's economy is services.,0.0,1.0,0.0,0.0,0.0,0.0,0.9879,20180904000371,['GPE'],['UK'],False,False,True,False,0,0,0,0,0,2018-09,
877,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,371,Bob Neill,Con,1567,False,93,UK-HouseOfCommons,GBR,20180904000371,3,"Chequers of course does not deal with services, but it would at least buy time for a proper negotiation to achieve the Government's plans, especially for financial services given the automatic loss of passporting rights if we leave without any interim arrangements.",0.098,0.902,0.0,-0.5023,-0.075,0.375,-0.9674,20180904000371,['ORG'],['Government'],True,False,False,False,0,0,0,0,0,2018-09,
878,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,371,Bob Neill,Con,1567,False,93,UK-HouseOfCommons,GBR,20180904000371,4,Has the Secretary of State quantified what the costs will be to the British financial services sector of leaving in a no deal scenario with the automatic loss of the passporting rights that allow British firms into the EU's financial services market?,0.101,0.856,0.043,-0.3818,0.0,0.0,-0.9987,20180904000371,"['ORG', 'NORP', 'NORP', 'ORG']","['State', 'British', 'British', 'EU']",True,True,False,False,0,0,0,0,0,2018-09,
879,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,372,Dominic Raab,Con,1567,False,64,UK-HouseOfCommons,GBR,20180904000372,1,I understand my Friend's concerns.,0.0,1.0,0.0,0.0,0.0,0.0,0.9929,20180904000372,[],[],False,False,False,False,0,0,0,0,0,2018-09,
880,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,372,Dominic Raab,Con,1567,False,64,UK-HouseOfCommons,GBR,20180904000372,2,"He will have seen the White Paper proposals on financial services, which pursue a building-up of the EU's existing equivalence arrangements.",0.0,1.0,0.0,0.0,0.0,0.0,-0.5036,20180904000372,"['ORG', 'ORG']","['White Paper', 'EU']",True,False,False,False,0,0,0,0,0,2018-09,
881,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,372,Dominic Raab,Con,1567,False,64,UK-HouseOfCommons,GBR,20180904000372,3,"We are confident that that will provide a good set of arrangements not just for the UK and our bankers and financial services providers but, critically, for the continental European economy, which is so dependent on it.",0.0,0.894,0.106,0.4678,0.24,0.446666666666667,0.9972,20180904000372,"['GPE', 'NORP']","['UK', 'European']",False,True,True,False,0,0,0,0,0,2018-09,
882,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,374,Dominic Raab,Con,1567,False,1,UK-HouseOfCommons,GBR,20180904000374,1,No.,1.0,0.0,0.0,-0.296,0.0,0.0,-0.9944,20180904000374,[],[],False,False,False,False,0,0,0,0,0,2018-09,
883,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,375,Mike Wood,Con,1567,False,44,UK-HouseOfCommons,GBR,20180904000375,1,The Secretary of State rightly says that the proposals have been put forward in a spirit of compromise.,0.0,0.904,0.096,0.1779,0.285714285714286,0.535714285714286,0.966,20180904000375,['ORG'],['State'],True,False,False,False,0,0,0,0,0,2018-09,
884,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,375,Mike Wood,Con,1567,False,44,UK-HouseOfCommons,GBR,20180904000375,2,Is he confident that there is nothing in the proposals for a mobility framework that would restrict our ability to take back control of our borders?,0.086,0.731,0.183,0.4404,0.25,0.416666666666667,0.8273,20180904000375,[],[],False,False,False,False,0,0,0,0,0,2018-09,
885,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,376,Dominic Raab,Con,1567,False,110,UK-HouseOfCommons,GBR,20180904000376,1,"On whether there may be a slippery slope, the Prime Minister has been clear that we are standing firm and that there will be an end to free movement.",0.0,0.815,0.185,0.7096,0.1,0.527777777777778,0.9882,20180904000376,[],[],False,False,False,False,1,0,0,0,1,2018-09,May
886,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,376,Dominic Raab,Con,1567,False,110,UK-HouseOfCommons,GBR,20180904000376,2,The provisions in the White Paper relating to mobility make it clear that we want to enable top talent to be recruited into this country to service the UK economy and for businesses.,0.0,0.773,0.227,0.7579,0.2,0.294444444444444,0.9969,20180904000376,['GPE'],['UK'],False,False,True,False,0,0,0,0,0,2018-09,
887,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,376,Dominic Raab,Con,1567,False,110,UK-HouseOfCommons,GBR,20180904000376,3,"We want to ensure that people can continue to travel for tourism or holidays, and we want to continue to allow students and young people to enjoy educational opportunities and the rich tapestry of cultural life across the continent, and that applies both to UK and EU students.",0.0,0.677,0.323,0.9442,0.245,0.4,0.9951,20180904000376,"['GPE', 'ORG']","['UK', 'EU']",True,False,True,False,0,0,0,0,0,2018-09,
888,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,378,Dominic Raab,Con,1567,False,91,UK-HouseOfCommons,GBR,20180904000378,1,"The right Gentleman is an experienced campaigner and knows a lot about such issues and about negotiations, so I am sure that he will recognise that he and others are going to be used in a pressure exercise on the UK Government in the final phase of the negotiations.",0.045,0.902,0.053,0.0972,0.317142857142857,0.764920634920635,0.9965,20180904000378,[],[],False,False,False,False,0,0,0,0,0,2018-09,
889,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,378,Dominic Raab,Con,1567,False,91,UK-HouseOfCommons,GBR,20180904000378,2,"We are in a direct negotiation with Michel Barnier and the EU as a whole, and we will continue to pursue the proposals that we set out in the White Paper.",0.0,1.0,0.0,0.0,0.1,0.266666666666667,0.9883,20180904000378,"['PERSON', 'ORG', 'FAC']","['Michel Barnier', 'EU', 'the White Paper']",True,False,False,True,0,0,0,0,0,2018-09,
890,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,378,Dominic Raab,Con,1567,False,91,UK-HouseOfCommons,GBR,20180904000378,3,We are confident that we can get a good deal.,0.0,0.534,0.466,0.7269,0.6,0.716666666666667,0.9992,20180904000378,[],[],False,False,False,False,0,0,0,0,0,2018-09,
891,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,379,Philip Hollobone,Con,1567,False,16,UK-HouseOfCommons,GBR,20180904000379,1,"If we leave the EU with no deal, do we get to keep our Â£39 billion?",0.195,0.805,0.0,-0.34,0.0,0.0,-0.9727,20180904000379,['ORG'],['EU'],True,False,False,False,0,0,0,0,0,2018-09,
892,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,380,Dominic Raab,Con,1567,False,76,UK-HouseOfCommons,GBR,20180904000380,1,"My Friend is absolutely right that the nature of the financial settlement, as set out in the withdrawal agreement, is contingent upon us agreeing the deal as a whole, and it could not be guaranteed that we would provide the same amount of money if we left the EU without a deal.",0.0,0.823,0.177,0.836,0.0642857142857142,0.276785714285714,-0.9366,20180904000380,['ORG'],['EU'],True,False,False,False,0,0,0,0,0,2018-09,
893,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,380,Dominic Raab,Con,1567,False,76,UK-HouseOfCommons,GBR,20180904000380,2,"We will abide by our legal obligations, but I think my Friend can safely say that that would be open for consideration.",0.0,0.646,0.354,0.8705,0.233333333333333,0.4,-0.5945,20180904000380,[],[],False,False,False,False,0,0,0,0,0,2018-09,
894,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,382,Dominic Raab,Con,1567,False,141,UK-HouseOfCommons,GBR,20180904000382,1,"We published a technical notice on medicines, and a letter was sent to some suppliers.",0.0,1.0,0.0,0.0,0.0,0.1,-0.816,20180904000382,[],[],False,False,False,False,0,0,0,0,0,2018-09,
895,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,382,Dominic Raab,Con,1567,False,141,UK-HouseOfCommons,GBR,20180904000382,2,"It is right to say that they have been asked to provide an additional six weeks' worth of medicines, but it is worth bearing in mind that the Government already partner with pharmaceutical suppliers to ensure that we have three months' worth of buffer stock for over 200 medicines through the emergency medicine buffer stock scheme and that Public Health England already holds at least three months' supply of vaccines for national immunisation programmes.",0.041,0.842,0.117,0.631,0.147619047619048,0.217063492063492,0.9534,20180904000382,"['DATE', 'ORG', 'DATE', 'CARDINAL', 'ORG', 'DATE']","[""""an additional six weeks'"""", 'Government', """"three months'"""", 'over 200', 'Public Health England', """"at least three months'""""]",True,False,False,False,0,0,0,0,0,2018-09,
896,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,382,Dominic Raab,Con,1567,False,141,UK-HouseOfCommons,GBR,20180904000382,3,"Of course, this would be a different set of circumstances, but those are the kind of contingency plans that pharmaceutical companies are already used to making.",0.0,1.0,0.0,0.0,0.3,0.75,-0.9371,20180904000382,[],[],False,False,False,False,0,0,0,0,0,2018-09,
897,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,382,Dominic Raab,Con,1567,False,141,UK-HouseOfCommons,GBR,20180904000382,4,"If the Lady had looked, she would have seen that the response of the industry association was to welcome the proposals in our technical notice.",0.0,0.889,0.111,0.4588,0.4,0.5,-0.806,20180904000382,['PERSON'],['Lady'],False,False,False,True,0,0,0,0,0,2018-09,
898,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,384,Jeremy Lefroy,Con,1567,False,111,UK-HouseOfCommons,GBR,20180904000384,1,"Thank you, Mr Speaker.",0.0,0.545,0.455,0.3612,0.0,0.0,0.9282,20180904000384,[],[],False,False,False,False,0,0,0,0,0,2018-09,
899,2018-09-04,Brexit Negotiations and No Deal Contingency Planning,384,Jeremy Lefroy,Con,1567,False,111,UK-HouseOfCommons,GBR,20180904000384,2,"May I thank my right Friend, his colleagues and their teams for the huge amount of work they have done over the past couple of months in making a great deal of progress, as was quite evident last week and, indeed, in the Exiting the European Union Committee's meeting with Mr Barnier yesterday?",0.0,0.755,0.245,0.9313,0.212244897959184,0.393197278911565,0.9931,20180904000384,"['DATE', 'DATE', 'PERSON', 'DATE']","['the past couple of months', 'last week', 'Mr Barnier', 'yesterday']",False,False,False,True,0,0,0,0,0,2018-09,
